FB-1-1,FB-1-2,FB-1-3,FB-1-4,FB-1-5,FB-1-6,FB-1-7,FB-1-8,SGW-1-1,SGW-1-2,SGW-1-3,SGW-1-4,SGW-1-5,SGW-1-6,SGW-2-1,SGW-2-2,SGW-2-3,SGW-2-4,SGW-2-5,SGW-2-6,SGW-2-7,SGW-2-8,HV-1-1,HV-1-2,HV-1-3,HV-1-4,HV-1-5,HV-1-6,HV-1-7,HV-1-8,HV-2-1,HV-2-2,HV-2-3,HV-2-4,HV-2-5,ICC-1-1,ICC-1-2,ICC-1-3,ICC-1-4,ICC-1-5,ICC-1-6,ICC-2-1,ICC-2-2,ICC-2-3,ICC-2-4,IMN-1-1,IMN-1-2,IMN-1-3,IMN-1-4,IMN-1-5,CF-1-1,CF-1-2,CF-1-3,CF-1-4,BR-1-1,BR-1-2,BR-1-3,BR-1-4,SC-1-1,SC-1-2,SC-1-3,SC-1-4,EML-1-1,EML-1-2,EML-1-3,EML-1-4
26.82289092,28.75812267,28.55844939,19.15130794,20.15125607,29.23062669,16.68975106,24.7317318,20.22834741,12.10640291,7.101364278,5.222693072,5.654004807,5.030320196,13.36262455,13.86421884,11.66952435,14.28448714,13.8128956,7.803492433,7.588948689,7.790738539,25.87400461,23.96945455,9.425420807,9.837168229,13.09742746,9.820936211,9.182096276,12.49888482,25.18095705,29.0269862,23.59939535,39.53302757,6.760670881,15.99599591,15.3559363,23.75710324,15.59554725,7.305851082,8.234598408,15.68672678,18.95292054,7.613944671,6.633819217,46.4442347,40.12000312,44.18357338,24.51087416,20.57567882,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30.13317883,30.70520438,26.69738434,20.53183881,24.78176742,30.7160531,26.16974117,23.45079625,19.35245449,10.93158698,7.35453194,5.883243145,6.496760557,4.425547482,11.8956334,15.59554725,16.02738109,21.0660574,11.87483284,7.415702061,7.996921361,7.816263572,28.03414592,45.86729361,15.38560945,10.67536467,11.85408183,9.660391667,9.033637088,14.17778173,26.28920405,35.43035069,21.24813478,33.36453832,6.842042444,22.18963449,28.22937942,31.51302213,17.70986583,7.689317429,8.575780976,19.35245449,18.4878037,7.931994859,6.772263709,51.57863874,40.51680314,33.23718856,25.18095705,20.84129565,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31.14273771,26.36120471,28.19998934,23.20831563,31.21637933,30.27498235,25.01131406,25.06770302,28.82505545,11.42945544,7.841857948,6.215182302,6.248712363,5.383739522,16.84012436,17.74590415,18.41176727,19.23143315,14.12484303,8.009962172,8.63165725,7.664128344,31.21637933,32.11639431,10.40944916,10.6214842,12.56599465,10.11823931,9.363900697,17.35484599,34.75348902,54.29915315,27.90490189,38.20098877,7.07755174,23.28793003,31.21637933,36.56308108,20.10007546,13.68573506,9.092697075,17.70986583,22.78031442,6.714402605,7.137176975,48.05441207,41.07472954,46.21250134,24.9775566,26.66688252,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30.68352064,27.42981165,31.06930259,25.18095705,31.81301474,29.92196191,26.65164767,17.96238334,30.48918703,14.17778173,8.575780976,5.741068749,6.830385902,5.545589606,18.75725126,19.15130794,14.52867676,24.23826571,13.83852421,8.787263328,8.181231119,8.369456073,32.65557154,48.22362031,11.50873072,17.35484599,14.17778173,10.08465883,10.76595987,18.41176727,55.69588488,56.84104699,33.44442248,40.41718861,7.906152037,22.53178599,17.67392592,35.51602897,26.28920405,14.09847641,8.369456073,21.24813478,27.33221147,8.90228752,7.257391479,46.67725177,41.46684945,46.32820797,25.82121183,22.98165656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
35.86114928,31.06930259,32.04022984,25.87400461,26.80754649,30.41758481,27.90490189,24.64585509,31.29022801,15.17954225,9.37923688,6.70286095,7.041925296,5.654004807,15.29682596,23.91614321,16.41065951,29.85195096,14.69469058,9.212115528,8.478875767,8.589715405,33.60486419,48.34488366,28.82505545,11.27309525,15.65625243,11.40975165,9.918822999,15.56531591,58.45696303,57.56955807,34.50354888,40.81731515,8.154667695,26.22938869,42.56837991,40.71686566,29.99216984,8.383057686,8.561869464,23.49499113,33.84721943,9.724225688,7.55157259,54.76976688,46.67725177,45.91889248,30.92304952,23.26221018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29.2101853,32.34617425,34.00992527,28.55844939,32.42319838,35.33638108,28.925808,27.7763824,31.14273771,15.09239157,10.11823931,6.406101773,8.221226286,5.971203311,18.03778954,25.64038834,24.45604606,30.13317883,15.03467418,9.935253809,8.730343493,9.077892023,33.20544029,35.17474973,27.14451158,13.14509922,13.31385676,12.12776012,11.40975165,20.40104778,39.33953894,59.6629174,28.42626618,40.61669524,8.423991733,27.96943309,19.39301854,41.32377456,25.87400461,17.85461256,10.00131432,25.35203523,30.27498235,8.989620076,8.075448956,49.95207354,46.98210416,47.98209389,25.88281639,30.79937864,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.36453832,18.22349492,10.39202638,8.369456073,8.114970638,6.970997449,29.57386605,22.73033016,26.53015346,34.33808497,15.71728264,10.27110345,9.853433052,9.092697075,35.34491182,40.51680314,14.07217797,20.97577692,18.33614781,13.86421884,13.33820976,17.14643469,43.2064063,63.93170382,30.13317883,42.25332884,9.167128102,32.19277281,23.91614321,42.14889364,41.63104678,9.708219657,10.56795635,25.52456091,33.68542297,11.23445395,9.227166843,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.50043891,25.01131406,11.06273934,7.185105732,9.951718212,7.185105732,23.91614321,30.63299626,20.53183881,40.31785092,15.29682596,11.31191475,9.54988562,9.951718212,44.40405098,51.48750084,34.33808497,23.65181735,14.72261436,13.8128956,14.12484303,21.47860563,58.9061262,62.79484966,33.04723194,41.1203454,11.56867495,33.36453832,35.17474973,46.4442347,34.42070106,28.03414592,12.23532473,34.25569998,34.83727007,12.95584063,9.212115528,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.00982672,21.7594483,12.2137074,10.55019141,10.6036026,11.00627742,34.83727007,35.94803443,25.75686833,43.74626613,15.62585934,10.87600786,11.46900072,11.75106408,47.02919903,54.16156778,38.20098877,22.09310053,20.31445769,16.9413972,15.9334776,22.43334401,60.58473363,66.78372578,40.31785092,41.22191858,10.93158698,33.92845837,50.58568953,46.79424379,42.14889364,11.40975165,11.29248264,37.46285658,42.56837991,13.33820976,12.06384277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.22191858,25.46689075,12.56599465,11.46900072,12.00038561,11.66952435,47.98209389,40.31785092,41.73404148,47.62229203,16.574054,14.50126044,12.04263949,11.93738388,49.32710902,56.84104699,40.41718861,24.89901,21.33993766,21.47860563,16.50843131,22.98165656,59.51073574,66.78372578,45.52493671,43.2064063,14.09847641,35.00553753,46.91155926,41.73404148,48.34488366,32.11639431,15.9334776,40.12000312,43.74626613,14.97726096,11.56867495,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36.21015255,28.4922649,13.00279975,12.3223215,12.86262399,12.2137074,50.20447548,42.25332884,46.67725177,47.50301804,20.97577692,17.28499685,15.74792027,15.17954225,48.95623669,54.43711522,41.94089136,25.23782304,21.61843909,20.44452365,18.71844001,23.23652634,58.30805437,67.4739842,47.74189544,47.26545485,17.42507694,35.43035069,51.61775145,48.58841501,53.20893714,30.63299626,17.00937198,37.28088509,47.26545485,14.41943997,15.12136494,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,44.51474859,29.16255567,13.28956537,13.04999483,12.25699462,12.88584094,51.74835993,44.62575313,47.62229203,52.27439092,16.80654944,14.3113373,14.47391569,16.37824442,50.71346078,59.20760962,42.8860654,25.87400461,22.04503552,22.09310053,19.07162419,19.1913152,58.75599791,58.75599791,47.74189544,47.14716395,17.60234013,35.86114928,52.27439092,47.8618291,54.7141733,34.17354544,15.87129361,46.79424379,49.45141516,17.53114438,15.50509446,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,45.29827154,29.99216984,13.19301172,13.51042274,13.4856328,13.16902528,47.8618291,42.04474807,48.46648161,47.98209389,16.9413972,18.26094279,15.84032634,17.25021473,51.35760716,60.58473363,38.95578188,25.99180092,17.63808412,22.48249616,18.99237927,23.23652634,59.6629174,62.79484966,48.22362031,48.95623669,15.09239157,36.21015255,55.13260981,48.95623669,56.84104699,36.47447863,17.31987384,47.8618291,51.87932719,18.44973321,15.99599591,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47.14716395,30.85023045,12.72452963,15.29682596,13.51042274,13.56019259,50.20447548,43.2064063,48.22362031,49.70105581,16.84012436,18.44973321,15.80944186,14.72261436,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,61.20766565,63.76797651,45.29827154,50.33119778,17.56669365,-9999,-9999,-9999,-9999,-9999,-9999,49.20314449,53.88752327,18.0009531,16.28152186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
